Id,Predicted
8435,3871.309326
8436,2589.083496
8437,2371.991455
8438,2228.614746
8439,2738.952393
8440,2915.197754
8441,2566.942871
8442,1610.469971
8443,3639.166992
8444,2400.944092
8445,2017.696655
8446,2542.755859
8447,2371.858154
8448,2921.396729
8449,2120.141846
8450,2584.74292
8451,2252.447998
8452,2418.45752
8453,2467.604736
8454,3234.809814
8455,2579.274658
8456,1833.412598
8457,2037.119019
8458,2558.723389
8459,3698.097656
8460,3598.976074
8461,3052.939209
8462,2783.089111
8463,4028.798096
8464,2392.7146
8465,2978.151855
8466,1834.13501
8467,2310.030762
8468,2575.925781
8469,2654.58252
8470,2152.234863
8471,2706.439697
8472,3647.907471
8473,3063.026611
8474,3157.519043
8475,2488.729248
8476,2513.80957
8477,2625.342529
8478,2627.917969
8479,4272.154297
8480,2952.102783
8481,3973.88501
8482,2689.196777
8483,2146.253662
8484,3768.407471
8485,3553.709717
8486,2368.52832
8487,2437.755859
8488,3042.246094
8489,2565.733398
8490,4272.82373
8491,2828.733154
8492,2145.197998
8493,2341.839111
8494,2819.138672
8495,3501.869629
8496,2390.260986
8497,2097.140625
8498,2496.914063
8499,2308.410156
8500,3090.366699
8501,2290.74707
8502,1979.734985
8503,3241.439941
8504,2097.819336
8505,2901.44873
8506,2352.467773
8507,2257.057129
8508,3391.579346
8509,3011.837158
8510,2576.519043
8511,3980.424316
8512,2451.770508
8513,4105.141113
8514,3511.714844
8515,2350.39917
8516,2089.404297
8517,1947.487427
8518,2295.991455
8519,1861.581177
8520,1768.486938
8521,2711.686523
8522,1907.237671
8523,2108.043945
8524,2530.578613
8525,2803.698975
8526,2913.968262
8527,1889.491333
8528,2121.885986
8529,2772.337158
8530,2125.27124
8531,2365.701172
8532,2530.685303
8533,2506.504639
8534,2643.389404
8535,2367.841553
8536,2746.627441
8537,2727.222656
8538,2921.812988
8539,2129.446289
8540,3060.072021
8541,2334.731934
8542,2590.159668
8543,2558.105225
8544,2726.509277
8545,2243.694336
8546,2333.318848
8547,1859.363647
8548,2140.769043
8549,1927.998047
8550,2088.587891
8551,2167.534912
8552,2173.742188
8553,2038.297485
8554,2625.598633
8555,2301.055908
8556,2827.829346
8557,2570.0625
8558,2139.218994
8559,1893.247192
8560,2012.32959
8561,2497.534912
8562,2690.914551
8563,2461.17749
8564,2980.620605
8565,1962.941772
8566,3479.962646
8567,2717.29248
8568,2022.563599
8569,2079.265625
8570,1977.845947
8571,3179.997314
8572,3630.319092
8573,1966.464966
8574,3253.417236
8575,3167.276855
8576,2143.709229
8577,2116.478027
8578,2363.805664
8579,2238.486084
8580,2431.310303
8581,2319.740479
8582,3505.125977
8583,2137.175293
8584,1957.31311
8585,4012.178467
8586,2572.861328
8587,2338.872803
8588,2603.835205
8589,1668.343506
8590,2883.175537
8591,2130.326904
8592,3540.010498
8593,3074.107178
8594,2743.158936
8595,2096.888428
8596,2114.263428
8597,3070.244873
8598,2120.829346
8599,2366.675049
8600,3135.234375
8601,2055.336426
8602,2370.703613
8603,2146.609375
8604,2048.904053
8605,2028.778076
8606,1709.462769
8607,2099.324951
8608,2508.845459
8609,2448.518555
8610,2597.790527
8611,2682.118408
8612,2622.063721
8613,2406.762451
8614,2590.949219
8615,2528.338623
8616,3074.699707
8617,2238.4375
8618,3228.531494
8619,2032.681152
8620,1940.020874
8621,2017.546387
8622,2779.531738
8623,2256.411865
8624,3333.567383
8625,2315.954102
8626,2877.285645
8627,2360.494141
8628,2851.414307
8629,2043.241821
8630,3083.890137
8631,2929.270752
8632,1785.377808
8633,3212.236816
8634,1529.948853
8635,2162.244873
8636,2873.875244
8637,4118.776367
8638,2799.62207
8639,2829.739746
8640,4033.717529
8641,1840.731323
8642,2066.18335
8643,2263.999023
8644,1906.700439
8645,2387.868652
8646,2017.488525
8647,2814.23584
8648,2917.887939
8649,2219.647705
8650,2721.66748
8651,2946.964844
8652,1861.382935
8653,2108.209717
8654,2246.429443
8655,2796.490479
8656,2762.35376
8657,2164.483154
8658,2165.64502
8659,2320.010986
8660,2687.436768
8661,2949.420166
8662,2863.634033
8663,3655.058594
8664,2035.737793
8665,2477.978271
8666,2156.928955
8667,2231.67749
8668,3327.032715
8669,2297.23999
8670,2847.140625
8671,3341.331787
8672,2056.82666
8673,5465.433105
8674,2369.315918
8675,2379.149414
8676,2702.208008
8677,2236.848145
8678,3238.458008
8679,2480.670654
8680,2431.415771
8681,2161.172852
8682,1988.429077
8683,1818.305542
8684,3361.554932
8685,2451.647949
8686,3338.342529
8687,2230.559814
8688,1924.605103
8689,2711.746582
8690,2430.625
8691,2519.584229
8692,2504.02002
8693,2438.75
8694,2366.979736
8695,3001.589111
8696,2347.174561
8697,3095.819824
8698,3114.498047
8699,2037.334351
8700,1794.348267
8701,2383.32959
8702,2144.736084
8703,2131.347168
8704,2584.674072
8705,2361.014404
8706,2193.272217
8707,2706.103027
8708,1799.956421
8709,2663.254639
8710,4069.32251
8711,2274.367188
8712,3057.967529
8713,2185.681885
8714,3173.828613
8715,1989.18811
8716,2630.048096
8717,2335.403076
8718,3516.943359
8719,2388.734863
8720,3907.394287
8721,2605.868408
8722,2822.005615
8723,2301.29834
8724,3077.014648
8725,2919.834717
8726,2623.203369
8727,2059.868652
8728,2633.296143
8729,2464.646973
8730,2396.800781
8731,2404.854248
8732,2261.990967
8733,3044.149414
8734,2563.531738
8735,1904.265137
8736,2152.543457
8737,3556.522705
8738,3848.662842
8739,2206.881348
8740,3641.061768
8741,1835.08728
8742,2352.967041
8743,1770.110107
8744,1941.435303
8745,2575.045898
8746,3534.469238
8747,2217.155273
8748,3270.656738
8749,3287.483643
8750,2033.237915
8751,2481.643066
8752,2143.879639
8753,2564.87085
8754,1929.010864
8755,3143.825439
8756,2464.289063
8757,2052.057129
8758,2306.733643
8759,2177.359619
8760,2639.534668
8761,2502.903564
8762,2116.790771
8763,1881.546509
8764,2163.230469
8765,2172.815918
8766,2500.016602
8767,2206.501465
8768,2213.263428
8769,2172.592773
8770,2167.765381
8771,3030.692139
8772,3066.990479
8773,2228.918701
8774,1887.064941
8775,1839.815918
8776,1942.154663
8777,2811.925781
8778,2670.797119
8779,3080.119629
8780,1851.882324
8781,2016.722656
8782,2407.619873
8783,2715.649414
8784,2206.64624
8785,2854.300537
8786,2288.942871
8787,2722.99585
8788,2008.862793
8789,2017.877319
8790,2177.080566
8791,1977.03772
8792,3432.78418
8793,1968.290283
8794,1914.047607
8795,2427.6604
8796,2604.431885
8797,2144.496094
8798,2352.179688
8799,2624.101807
8800,2039.638428
8801,3692.154297
8802,3580.418457
8803,2545.761475
8804,3457.808105
8805,2271.373535
8806,2805.514648
8807,2369.20166
8808,2338.182373
8809,1943.278076
8810,2154.36499
8811,2206.30835
8812,1910.206177
8813,3913.907959
8814,1970.20813
8815,3034.224609
8816,2251.148438
8817,2182.582764
8818,3396.612305
8819,1670.406372
8820,2641.485352
8821,2581.14624
8822,2657.40625
8823,2073.050537
8824,2978.495605
8825,2471.93457
8826,2201.439453
8827,2607.415039
8828,3144.628906
8829,2826.935547
8830,2864.993652
8831,4317.605469
8832,3390.186279
8833,2283.295654
8834,2009.740112
8835,2035.137085
8836,1919.136841
8837,2403.834961
8838,2822.916748
8839,3460.664307
8840,2658.32373
8841,3335.229492
8842,1995.044067
8843,1950.769653
8844,2286.859863
8845,3387.331787
8846,2849.283447
8847,3219.885254
8848,2592.534424
8849,4559.824219
8850,2494.271729
8851,2593.977539
8852,1861.856812
8853,1946.773438
8854,1854.352661
8855,2625.049561
8856,1994.236938
8857,2843.611572
8858,2161.79541
8859,2257.489014
8860,1747.001465
8861,2562.261719
8862,1772.540527
8863,2395.977051
8864,2826.446777
8865,2582.756592
8866,3548.319824
8867,2924.858643
8868,1778.107178
8869,1852.348999
8870,1932.953491
8871,2163.473389
8872,3478.538574
8873,1943.858765
8874,2799.341797
8875,1987.14563
8876,1917.563965
8877,2222.483643
8878,2046.157104
8879,2789.524414
8880,1980.69812
8881,2417.918945
8882,2320.847168
8883,2989.204346
8884,2263.078613
8885,2722.337402
8886,2236.799072
8887,2535.615234
8888,4421.397461
8889,2556.391113
8890,3750.186523
8891,2299.783447
8892,2321.472656
8893,2470.549316
8894,2086.243896
8895,2051.149414
8896,3119.769531
8897,2651.613281
8898,1836.31543
8899,1729.666016
8900,2090.838135
8901,1950.491211
8902,2911.974609
8903,2468.423584
8904,2592.062988
8905,2307.636963
8906,3246.864014
8907,2743.027344
8908,2049.924561
8909,1679.504028
8910,3573.854004
8911,1779.591187
8912,1904.76001
8913,2550.381836
8914,2216.505859
8915,2397.951904
8916,2128.939209
8917,2902.057373
8918,2244.927246
8919,1957.731201
8920,1963.094604
8921,1877.153687
8922,2175.899658
8923,2844.739258
8924,3340.722168
8925,3365.233398
8926,2995.284668
8927,2451.230957
8928,3965.883301
8929,1989.685547
8930,1777.672729
8931,1854.438965
8932,2669.466309
8933,2653.331299
8934,3026.402344
8935,3458.45752
8936,2088.208252
8937,2858.389648
8938,2814.078613
8939,2481.279053
8940,2840.255615
8941,2635.481201
8942,2965.56958
8943,2386.341553
8944,3095.321289
8945,3141.416748
8946,2766.976074
8947,2291.820068
8948,2157.367432
8949,4406.140625
8950,2900.478271
8951,2063.211426
8952,2184.783691
8953,1825.523438
8954,3105.790283
8955,2177.040771
8956,2536.274902
8957,1920.024536
8958,2984.600586
8959,3301.19751
8960,2268.608154
8961,1334.524536
8962,2477.249512
8963,2361.792236
8964,2318.321777
8965,2655.657471
8966,1936.545532
8967,2337.908936
8968,1985.456543
8969,2537.342041
8970,3160.700928
8971,2008.130859
8972,2358.90332
8973,3736.570557
8974,2195.966309
8975,2833.813721
8976,2839.310303
8977,3458.039307
8978,2014.569214
8979,2290.47876
8980,3023.59375
8981,3700.934326
8982,2432.347412
8983,2655.578369
8984,2686.123779
8985,2681.072021
8986,2069.300781
8987,3062.569336
8988,1980.120239
8989,3064.104248
8990,2658.262695
8991,3217.303467
8992,3761.929199
8993,2217.020508
8994,2568.676758
8995,4498.399414
8996,1879.400146
8997,2048.29248
8998,2896.174316
8999,2284.496582
9000,2122.592529
9001,2832.205566
9002,1552.050293
9003,2830.142822
9004,3038.484863
9005,3445.769531
9006,2142.345215
9007,2097.085693
9008,2107.222656
9009,2814.079834
9010,2540.530518
9011,2225.720947
9012,2380.138916
9013,2712.896729
9014,1940.978394
9015,2513.288574
9016,2059.171631
9017,3346.762695
9018,2869.385986
9019,2284.835205
9020,2108.305908
9021,2374.251709
9022,2464.291504
9023,2154.135254
9024,2249.7771
9025,2545.075928
9026,2554.557861
9027,2575.408447
9028,2773.111084
9029,2791.97998
9030,2064.62207
9031,2283.331055
9032,2144.026123
9033,3438.008057
9034,1973.931641
9035,2298.594238
9036,3532.139893
9037,2053.409912
9038,2403.293701
9039,2909.061279
9040,2036.146484
9041,2556.435059
9042,1803.36438
9043,2378.42627
9044,2918.603027
9045,2422.84375
9046,3515.097168
9047,3581.932129
9048,3681.648682
9049,2283.914551
9050,2097.439697
9051,1975.319214
9052,1996.597168
9053,3086.708252
9054,2224.116943
9055,2682.200684
9056,2300.88623
9057,3151.276855
9058,2457.635986
9059,2017.305542
9060,3899.512939
9061,3600.14502
9062,3198.479736
9063,2522.153076
9064,2211.086426
9065,2672.873047
9066,1829.629395
9067,2704.997559
9068,2079.595215
9069,3252.368896
9070,2131.269531
9071,2014.758667
9072,1712.861206
9073,2392.649902
9074,2407.957764
9075,2028.432739
9076,2485.312988
9077,2134.498047
9078,1591.033081
9079,1880.893066
9080,2134.97998
9081,1979.912598
9082,3395.867432
9083,2500.633057
9084,2257.396484
9085,2698.162354
9086,2088.465332
9087,2741.10498
9088,2402.24585
9089,2324.083496
9090,1949.250366
9091,3042.993408
9092,3017.799561
9093,2389.915039
9094,1923.873657
9095,1905.258545
9096,2187.455322
9097,2891.996826
9098,2611.026611
9099,2429.380371
9100,2917.325195
9101,2058.181152
9102,2048.559326
9103,2993.700195
9104,3317.022705
9105,2262.118164
9106,3069.215576
9107,2536.065186
9108,2153.561768
9109,3976.016357
9110,1836.642456
9111,2264.199463
9112,2992.341797
9113,2224.34082
9114,2492.597656
9115,2319.122559
9116,2345.129883
9117,3251.331787
9118,2508.720947
9119,2294.980957
9120,2239.175537
9121,3090.056885
9122,1995.765015
9123,2506.918945
9124,2157.573486
9125,3070.901123
9126,3078.976807
9127,1776.298218
9128,2635.713623
9129,2981.726563
9130,3297.868164
9131,3375.398926
9132,2356.743652
9133,2330.253906
9134,2104.168945
9135,2031.647461
9136,2701.038574
9137,2449.174316
9138,2347.233643
9139,3382.578125
9140,2012.866577
9141,2210.361572
9142,2039.544312
9143,2763.999023
9144,2816.797363
9145,2509.392334
9146,1875.051147
9147,3063.954346
9148,2575.938477
9149,2283.464355
9150,3281.02002
9151,2028.612671
9152,1939.296387
9153,2476.001953
9154,2158.940918
9155,2695.573486
9156,2400.876709
9157,2360.381104
9158,2697.678467
9159,2392.338623
9160,2245.664551
9161,2635.19751
9162,2711.431885
9163,1801.132935
9164,4629.456055
9165,2083.187256
9166,2787.294434
9167,1926.395752
9168,2170.642578
9169,2391.05127
9170,2234.526611
9171,3791.707031
9172,2082.259521
9173,2750.396729
9174,3015.431396
9175,2537.119873
9176,2543.554688
9177,2323.769287
9178,3756.024902
9179,2131.770752
9180,3126.512939
9181,4076.378906
9182,1837.107788
9183,2214.633301
9184,4037.860596
9185,2758.966309
9186,2357.991699
9187,2118.032227
9188,2926.718018
9189,2817.853271
9190,2535.079102
9191,2241.288086
9192,4056.970459
9193,3022.802734
9194,2317.43335
9195,2603.541504
9196,2295.137207
9197,2162.458496
9198,2988.568604
9199,2576.94165
9200,2480.367432
9201,2268.777344
9202,3483.566162
9203,2281.950195
9204,2214.091309
9205,2410.660645
9206,2347.996582
9207,1981.837769
9208,2539.969971
9209,3108.61084
9210,2243.00708
9211,1823.394287
9212,2618.61792
9213,3145.464844
9214,2385.917725
9215,1999.609619
9216,2019.902588
9217,2700.122559
9218,3250.992188
9219,3643.440918
9220,3608.594238
9221,1785.576538
9222,3301.961182
9223,2472.309082
9224,2273.836426
9225,2097.161621
9226,2102.439209
9227,2031.7771
9228,2239.923096
9229,2041.820313
9230,2469.998047
9231,3914.780029
9232,3030.628174
9233,2289.526611
9234,1933.131836
9235,2190.134033
9236,3315.220459
9237,2181.616943
9238,2589.449707
9239,3156.463135
9240,2860.087402
9241,2410.046387
9242,3341.004395
9243,3245.721924
9244,3401.576904
9245,2363.49292
9246,3345.390137
9247,2642.928711
9248,1975.076782
9249,2125.239502
9250,2627.356445
9251,2061.101807
9252,1878.640259
9253,2701.516846
9254,3081.372314
9255,3744.760742
9256,2393.628174
9257,3858.316162
9258,1874.013672
9259,3961.67334
9260,4213.038574
9261,1786.87854
9262,2458.565918
9263,2759.338135
9264,2629.179199
9265,2452.415527
9266,1867.822876
9267,2396.734863
9268,1747.858032
9269,2294.300537
9270,2889.576416
9271,3614.396729
9272,3170.075439
9273,2496.451904
9274,2408.974609
9275,2264.891113
9276,2277.477539
9277,3241.401123
9278,3190.733398
9279,2023.761353
9280,2393.752686
9281,2731.895264
9282,2896.145264
9283,2668.863037
9284,2267.272217
9285,2381.834961
9286,2755.138428
9287,3949.410645
9288,3757.209961
9289,1942.934692
9290,3399.14209
9291,2100.423096
9292,2123.883789
9293,2432.602295
9294,3276.939697
9295,1929.402466
9296,1967.138672
9297,2845.054199
9298,1832.439331
9299,3722.88208
9300,2816.983643
9301,2408.966309
9302,2279.262695
9303,2021.236572
9304,3084.54126
9305,2246.136719
9306,2092.84082
9307,2297.548828
9308,3178.063477
9309,2286.199219
9310,2603.044678
9311,2428.827393
9312,2920.172363
9313,2055.982178
9314,2185.30249
9315,3967.906494
9316,2181.720459
9317,2058.903809
9318,2231.643799
9319,2547.307861
9320,3626.659668
9321,2345.36377
9322,1907.202148
9323,2767.270508
9324,1991.795898
9325,1674.332031
9326,2363.32373
9327,2030.199463
9328,2138.046631
9329,2060.381592
9330,3272.316162
9331,2091.955566
9332,1808.730225
9333,2791.691406
9334,2545.661377
9335,2365.389648
9336,1907.703979
9337,3675.421387
9338,2202.915039
9339,1858.032593
9340,2184.623291
9341,1674.814697
9342,2368.440918
9343,2316.257813
9344,1884.470459
9345,2263.652588
9346,2925.568604
9347,1991.361572
9348,2075.632813
9349,2543.764893
9350,2113.389404
9351,2068.922607
9352,1981.679443
9353,1915.849976
9354,2076.601318
9355,3247.6875
9356,2942.538574
9357,2937.956787
9358,2312.333984
9359,2244.819336
9360,3388.857422
9361,2034.751099
9362,3114.965576
9363,1926.315063
9364,2866.403564
9365,2781.169434
9366,2883.599854
9367,1847.041016
9368,2339.207764
9369,2696.73584
9370,3060.747314
9371,2478.067139
9372,3277.393066
9373,3399.52002
9374,2048.154541
9375,2672.552734
9376,4584.274902
9377,2272.793457
9378,1714.615234
9379,3868.287109
9380,3731.312744
9381,3106.503906
9382,2528.76123
9383,3673.414063
9384,2284.909912
9385,2729.784424
9386,3089.54248
9387,3175.135498
9388,4127.389648
9389,2351.756104
9390,1850.171387
9391,2571.985596
9392,2616.23877
9393,2223.628662
9394,2088.144531
9395,2505.223633
9396,3685.658691
9397,2240.232178
9398,1476.791504
9399,2478.981201
9400,3569.405518
9401,2853.964355
9402,2470.881836
9403,2296.084717
9404,3205.72876
9405,2659.383301
9406,4260.017578
9407,2485.474609
9408,2294.43335
9409,2862.095215
9410,1676.248291
9411,3712.116455
9412,1969.775635
9413,2079.49585
9414,2597.980469
9415,2306.195068
9416,3170.939941
9417,1836.933105
9418,2241.469238
9419,2307.10791
9420,2178.412842
9421,1949.970947
9422,3379.946533
9423,2164.899414
9424,3321.925293
9425,2441.743408
9426,2207.799316
9427,2008.669067
9428,2833.086914
9429,3494.934326
9430,3265.752686
9431,3266.207031
9432,1866.983032
9433,2558.9646
9434,2566.647705
9435,1749.352661
9436,1918.069824
9437,3291.463623
9438,2041.419312
9439,1486.512817
9440,2846.513916
9441,2122.824219
9442,3365.818359
9443,3940.625
9444,2072.755859
9445,1437.715332
9446,3396.80835
9447,2375.022217
9448,1964.665894
9449,2342.797119
9450,2449.538818
9451,2623.430664
9452,2885.922363
9453,1548.304321
9454,1542.401489
9455,2879.098633
9456,2634.193115
9457,2508.618408
9458,3049.772461
9459,2296.216797
9460,1604.931274
9461,2434.647705
9462,1912.167725
9463,3338.32251
9464,3075.844238
9465,2048.042969
9466,2432.686279
9467,2625.689209
9468,3548.872803
9469,2456.821289
9470,1958.58313
9471,3331.346191
9472,2686.864258
9473,2391.814697
9474,2393.214355
9475,2121.613037
9476,2046.604614
9477,2623.356934
9478,2011.238037
9479,2618.399902
9480,2444.4375
9481,3946.322754
9482,2260.128174
9483,2979.685547
9484,2345.023193
9485,2119.087402
9486,2554.081543
9487,2446.38208
9488,2508.394531
9489,1946.174194
9490,2474.960693
9491,2993.456299
9492,2382.282959
9493,2807.271484
9494,3178.861572
9495,2464.861084
9496,2819.27002
9497,2144.294434
9498,2981.645264
9499,2329.602051
9500,3379.865234
9501,3475.205811
9502,2576.753662
9503,4323.291016
9504,2227.404541
9505,3505.106201
9506,3114.723389
9507,2242.850586
9508,2295.706299
9509,2700.884277
9510,4763.830566
9511,2777.927734
9512,2118.196289
9513,1779.465698
9514,2453.462158
9515,2759.020264
9516,2247.791992
9517,2536.686768
9518,2738.721191
9519,1902.974487
9520,3148.47583
9521,3335.289063
9522,2093.720703
9523,2356.244873
9524,3821.778076
9525,2008.210571
9526,4145.838867
9527,2671.876221
9528,2207.323486
9529,2062.831787
9530,3093.083984
9531,2676.619873
9532,1850.171387
9533,2386.657227
9534,2650.060547
9535,2256.721191
9536,2365.362061
9537,2766.339111
9538,2593.287598
9539,2568.636719
9540,4121.733887
9541,2521.898926
9542,1953.608765
9543,3130.365479
9544,3847.222656
9545,1791.369019
9546,2522.783936
9547,2747.094238
9548,1826.912598
9549,2373.5
9550,4038.064941
9551,2521.546143
9552,3904.869873
9553,3377.287354
9554,1886.090576
9555,2749.835938
9556,1828.704956
9557,1879.129639
9558,2332.381592
9559,2660.810059
9560,1548.741821
9561,2224.920654
9562,2730.608398
9563,1771.544678
9564,3632.118164
9565,2588.763672
9566,2571.374023
9567,2351.71582
9568,2852.098877
9569,2412.252441
9570,2601.683594
9571,2125.689697
9572,2481.077637
9573,2308.833496
9574,2836.322998
9575,2764.328613
9576,2500.012939
9577,2896.872314
9578,1834.215942
9579,2144.445801
9580,2223.746338
9581,2887.210205
9582,1977.436523
9583,1686.762939
9584,1999.072144
9585,2100.52002
9586,2372.102783
9587,1663.520264
9588,2119.094971
9589,1742.969482
9590,2157.494385
9591,1875.287109
9592,2171.221436
9593,2364.476807
9594,2090.05835
9595,2229.698975
9596,1982.613647
9597,2351.881104
9598,3505.985596
9599,2613.099121
9600,2202.07959
9601,3592.155029
9602,2230.362061
9603,3670.686768
9604,3279.273926
9605,2360.822021
9606,2350.029541
9607,2539.425781
9608,3897.747314
9609,2838.199707
9610,2103.542725
9611,2877.658691
9612,2178.581543
9613,2648.995605
9614,3030.110352
9615,3039.376221
9616,2542.204102
9617,2075.915039
9618,3055.647217
9619,2611.993164
9620,2203.578613
9621,3165.125977
9622,2181.616943
9623,2134.502441
9624,2666.599854
9625,2016.195923
9626,3709.588623
9627,2994.758057
9628,2177.746582
9629,2321.786865
9630,4009.396729
9631,3783.559326
9632,2036.293701
9633,2283.437256
9634,1861.093262
9635,2173.082031
9636,1746.573975
9637,2175.696533
9638,2322.077881
9639,1285.04541
9640,3431.719727
9641,2659.705566
9642,2117.959229
9643,2366.291992
9644,2737.178711
9645,2519.791504
9646,2590.865723
9647,2636.380371
9648,3274.17749
9649,2292.377441
9650,2003.864502
9651,1873.168823
9652,2440.427246
9653,2566.983154
9654,2911.784424
9655,2992.709961
9656,2351.911621
9657,2705.055664
9658,2075.753174
9659,1856.027832
9660,3256.878174
9661,2483.824219
9662,2026.157471
9663,2840.939209
9664,2925.608643
9665,3574.491699
9666,2799.556396
9667,2146.982422
9668,4050.128662
9669,1774.342041
9670,2659.391113
9671,3430.018066
9672,2008.71228
9673,1815.956177
9674,3418.224365
9675,2900.779053
9676,2042.373047
9677,2033.959961
9678,2364.460938
9679,2105.268311
9680,2044.042358
9681,2508.583984
9682,2795.534668
9683,3283.100586
9684,1981.147461
9685,1873.894531
9686,3138.730957
9687,3297.52832
9688,3490.157715
9689,2835.366211
9690,2207.421875
9691,2859.018066
9692,2177.727783
9693,3660.219238
9694,2372.320801
9695,2510.550049
9696,2221.169922
9697,1900.460327
9698,4192.502441
9699,2723.337402
9700,2909.489502
9701,2552.256104
9702,2650.194336
9703,2100.197754
9704,3302.202637
9705,1991.088745
9706,2717.489746
9707,1462.423828
9708,2017.6604
9709,1879.765625
9710,2255.138428
9711,2103.220459
9712,2281.030518
9713,2203.827881
9714,2177.144287
9715,2203.28833
9716,2108.546875
9717,2141.938965
9718,2440.358154
9719,2610.971191
9720,2766.280762
9721,2234.946777
9722,2299.046143
9723,2041.466187
9724,2048.724365
9725,3399.352783
9726,2135.489014
9727,2514.038574
9728,3378.250244
9729,1998.890015
9730,2031.195313
9731,2472.88623
9732,3490.015137
9733,2809.408936
9734,1968.363037
9735,3112.648682
9736,3882.936279
9737,2394.380371
9738,3878.563232
9739,2305.239014
9740,1991.326416
9741,3170.797363
9742,2109.710938
9743,1922.494751
9744,2185.650391
9745,2263.500977
9746,2247.859131
9747,1741.876343
9748,1978.231201
9749,2590.429932
9750,2484.436279
9751,2648.58374
9752,2850.807373
9753,2595.888916
9754,2931.672363
9755,2611.737061
9756,2189.549072
9757,2775.679688
9758,2572.444336
9759,2208.912842
9760,2290.974854
9761,2068.137695
9762,3518.233154
9763,2266.266846
9764,2388.374512
9765,2644.921875
9766,3267.030273
9767,4111.953613
9768,1773.805908
9769,3359.826904
9770,2018.102173
9771,2659.337646
9772,2065.780518
9773,3993.295654
9774,2168.475342
9775,2449.597656
9776,2989.461426
9777,3376.176514
9778,2023.750244
9779,1751.299927
9780,3968.765625
9781,2101.628418
9782,2326.513428
9783,2080.222412
9784,2157.38208
9785,3334.682129
9786,2041.214966
9787,1805.525879
9788,2069.367676
9789,1972.930298
9790,2509.024658
9791,1963.836182
9792,3254.583008
9793,2973.078125
9794,3969.233154
9795,2399.529053
9796,2163.465576
9797,2336.314697
9798,2017.12439
9799,3480.749268
9800,1797.666504
9801,2274.154541
9802,2635.366211
9803,2570.795166
9804,2057.056396
9805,3784.198975
9806,3588.993408
9807,1859.290894
9808,3334.626709
9809,1916.562256
9810,2535.76709
9811,3843.168945
9812,2674.253174
9813,1985.279053
9814,2187.630615
9815,2259.537354
9816,2334.270996
9817,2360.820557
9818,1823.07251
9819,2363.247803
9820,2296.99292
9821,2734.799316
9822,4387.161621
9823,1960.742554
9824,3184.295654
9825,2177.361572
9826,1912.259155
9827,2533.860596
9828,2589.645508
9829,2165.744141
9830,1941.588257
9831,3211.180664
9832,3102.404297
9833,2161.154785
9834,1872.606201
9835,2606.083496
9836,2307.516357
9837,2080.641113
9838,2834.099854
9839,2863.634277
9840,2138.962402
9841,2334.424072
9842,2158.72168
9843,1937.758057
9844,2994.895508
9845,3414.22583
9846,2734.778809
9847,3572.40625
9848,2714.737549
9849,2091.261963
9850,2326.040283
9851,3595.317627
9852,2856.570557
9853,2560.934814
9854,2024.057007
9855,2896.498047
9856,2485.938965
9857,2411.752441
9858,3200.593994
9859,2858.649414
9860,1966.046875
9861,2892.875488
9862,3026.095459
9863,1927.545288
9864,5465.654297
9865,1959.296997
9866,2282.619873
9867,3675.522461
9868,2588.768799
9869,2674.000488
9870,2576.737793
9871,2572.485596
9872,2142.140137
9873,3838.279541
9874,2898.414063
9875,2031.348267
9876,3921.76001
9877,3274.983643
9878,2309.834717
9879,2397.079102
9880,2392.472656
9881,2453.409912
9882,2218.787842
9883,1874.224121
9884,2217.230225
9885,2210.229248
9886,2386.515625
9887,2422.204102
9888,3212.598145
9889,3391.908691
9890,3450.449219
9891,2848.299561
9892,1900.381104
9893,2718.768311
9894,2527.196289
9895,1873.451538
9896,2615.950928
9897,2998.124268
9898,2616.520996
9899,3031.821533
9900,2557.264404
9901,2314.499268
9902,3719.902344
9903,2355.416504
9904,2262.953369
9905,2443.669434
9906,2582.580811
9907,3034.631836
9908,1970.901245
9909,2961.213135
9910,2445.741455
9911,3236.515869
9912,2432.092041
9913,2495.534668
9914,3237.415771
9915,1832.753662
9916,2360.467773
9917,2373.289063
9918,3577.161865
9919,1978.62085
9920,2952.461182
9921,2366.396729
9922,2217.403809
9923,1997.054443
9924,2289.323975
9925,2332.609131
9926,2666.661133
9927,3627.78125
9928,2859.744873
9929,3464.456543
9930,2587.189209
9931,2994.339844
9932,3538.553467
9933,1991.361938
9934,2212.595947
9935,1734.042969
9936,2919.649902
9937,2260.158691
9938,2149.848145
9939,1822.054321
9940,3151.444336
9941,2220.709717
9942,2138.050293
9943,2347.778564
9944,2775.822998
9945,2007.608887
9946,1510.914185
9947,3122.836914
9948,2947.024414
9949,4120.296875
9950,2174.503174
9951,3374.895508
9952,2864.029297
9953,1906.300537
9954,2832.116699
9955,3154.693115
9956,3456.808594
9957,2043.882446
9958,2092.953369
9959,1806.346069
9960,1996.283447
9961,2575.256104
9962,4281.782227
9963,3437.138672
9964,3474.160645
9965,2812.739014
9966,2998.18457
9967,1882.414063
9968,3322.77832
9969,2474.183594
9970,3053.649902
9971,3219.743896
9972,3805.94043
9973,1820.961792
9974,2809.741211
9975,2133.654541
9976,3274.010254
9977,2069.91626
9978,2118.084717
9979,2620.205566
9980,1991.933228
9981,2661.726074
9982,2638.407959
9983,2409.801025
9984,2237.940918
9985,3441.069336
9986,1987.065552
9987,2759.826416
9988,4247.910645
9989,2365.182373
